"id","created_at","updated_at","label","embedding","cluster_id","threshold"
1,"2001-01-01 00:00:00.000000+00","2001-01-01 00:00:00.000000+00","applied","[0.023604162,0.007468211,0.025571663,0.0073106373,-0.0011394568,-0.039612733,0.008064433,0.03829941,-0.026719868,0.005940672,0.01583368,-0.064499885,-0.011551251,-0.019863931,0.028622264,0.05720535,0.015086418,-0.02611779,-0.011235078,-0.007941936,0.0391993,0.016281247,-0.014772256,0.02230671,-0.004777911,-0.043403383,4.471531e-05,0.03136667,-0.010174709,-0.033350848,0.009017748,-0.026615744,-0.027467335,0.04965536,0.018792769,0.052604616,0.009236494,0.027268108,-0.009725688,-0.030584496,-0.0003806951,-0.004718617,0.046783596,0.0021181295,-0.033197973,0.021259127,-0.039277963,0.008458065,0.010786503,0.036560334,-0.018965572,-0.025975417,0.010627059,0.07817503,0.015370788,-0.0037248519,0.016362945,-0.017758844,-0.01098297,0.026822407,-0.0032213447,-0.0062468993,0.016394375,0.025042012,-0.007433419,-0.015132186,-0.02461794,0.033239096,-0.0068229213,0.0044868374,0.03176232,0.021365223,-0.012101207,0.021076353,0.036576457,-0.033116363,0.014110682,-0.011483042,-0.0041175378,-0.024544781,-0.03359256,0.015755767,-0.0021166403,-0.011597807,-0.042152233,0.0002120006,-0.012045672,-0.0040340875,-0.01523899,0.0067293434,-0.046677314,0.071349815,-0.0064459606,0.050406624,0.027511055,-0.004148615,-0.05459123,-0.013531929,-0.004697724,0.01901374,0.01485205,-0.009771915,-0.016289655,-0.023416432,0.05293415,-0.036020234,-0.0065468894,-0.03742408,0.025453916,0.0029061628,-0.09188439,0.010144438,-0.0056516165,0.0064603994,-0.0042692395,-0.0013260886,0.033467878,-0.045880605,0.03467747,-0.02430931,0.010728249,0.023001326,-0.011592529,-0.038857915,-0.035038956,0.0010614778,-0.010153569,0.019312162,-0.05986426,-0.02869216,0.014046396,-0.024814453,0.01754375,-0.029734824,-0.018665893,-0.029400423,-0.020468235,-0.01957653,-0.036229316,-0.004802239,0.02823016,-0.015052979,-0.017726276,-0.002224632,-0.047390506,-0.027410287,-0.018867306,0.025862416,0.013523301,0.011931564,-0.0101976795,0.01129252,-0.05290882,0.0042258613,0.01238281,-0.009583068,0.03111662,0.01487158,-0.047463216,-0.0006697985,-0.058558367,-0.019841302,-0.017192667,-0.037768554,0.0070344233,-0.009353844,-0.034619857,-0.006203511,-0.05597819,0.02172615,-0.019048039,-0.042367674,-0.029870575,0.013433975,0.054486822,0.023427717,0.016047012,-0.04793891,-0.014637644,0.0014794051,-0.011602758,0.0011136286,0.014508121,0.005629091,-0.018500442,-0.019609736,0.0021581417,0.0010110412,-0.0056856694,-0.010663729,-0.0118469205,0.01763096,0.007075974,-0.03392663,0.0032072235,-0.048840363,0.022422846,-0.012995638,-0.0054524727,0.02911673,0.041318137,-0.036577407,0.0017430696,0.019288301,-0.02895667,0.026943084,9.7112825e-05,0.025055286,-0.038506873,0.006111947,0.06873569,-0.054405726,-0.0013837407,0.06055672,-0.022216182,-0.030325964,0.012953642,0.03596183,-0.015532111,0.025321394,-0.021351887,0.03528519,0.031470735,0.029013533,-0.015599983,0.042225122,0.030901045,-0.01381403,0.008730674,-0.049907647,-0.007897295,0.032758433,0.014727088,-0.04803126,-0.012696326,-0.049891315,0.012734076,-0.0083980635,0.044815253,-0.01330374,0.010921466,0.0022582798,0.019125909,-0.016739901,0.03290523,-0.007736057,0.003844057,-0.052403163,0.03412106,0.009311328,0.018455666,-0.01316079,0.023951937,-0.016809296,-0.0014619718,-0.014538892,0.027773451,0.024954915,0.016521053,-0.041350484,0.001520687,0.030380627,0.012859945,0.011986071,-0.020310035,-0.0008806802,0.025664926,0.0012870601,0.050089337,0.027559891,-0.030051958,-0.0029741009,-0.008807537,0.0046896236,-0.074553266,0.04955942,0.017330045,0.013262777,-0.0045541655,0.013561609,-0.017827818,-9.8621895e-05,-0.005435231,-0.052204322,-0.017111454,-0.0027604245,0.018949011,-0.00056614133,0.03001799,0.06743096,-0.0036716803,-0.0025508576,-0.0076758317,-0.01802948,0.02469867,0.019206714,0.013095978,-0.013023485,0.016240923,-0.009894321,0.022526324,-0.02194358,0.032909334,-0.009074049,-0.021087078,0.005627678,0.01868448,0.009319937,-0.030618202,-0.0031140782,0.017945552,0.018760812,0.0076536024,-0.0071976734,-0.036826868,0.014833957,0.030724714,-0.03200357,-0.056548975,0.00037912288,0.016932875,0.013678478,-0.0057754884,-0.018654343,-0.02325539,-0.015372643,0.032650582,-0.015483946,0.026407028,-0.0199808,-0.017356081,-0.051262636,-0.043281388,-0.008076058,-0.0039018914,0.012520662,-0.053687446,0.009664876,-0.007465124,-0.012318196,-0.039336585,-0.037634004,-0.03959643,0.014099623,0.020950045,0.0024243821,0.0011620347,0.024683112,0.015647663,0.03314904,-0.0014518714,-0.011474803,-0.011700997,0.033810563,-0.011420125,-0.013218662,0.035781585,-0.008058978,0.018251268,0.019593103,-0.04453118,-0.0400851,0.042403534,-0.0024487453,0.0013583364,0.021717828,-0.034986075,-0.068928026,0.03323604,0.00025969296,0.0063016685,-0.027555158,-0.004425672,-0.0026251157,-0.047754593,-0.0040422063,0.027681012,0.021556994,-0.017735045,0.024989845,0.07541499,0.018524056,-0.014189923,-0.025104795,-0.013123849,0.017125495,-0.016926236,-0.025877539,-0.012500857,-0.022544896,0.022940028,0.0023992104,0.032236952,-0.008958318,0.038040638,0.03236296,0.005414688,0.033150047,0.018287946,-0.045507483,-0.0019838694,-0.0350568,0.032223728,-0.0050015985,-0.055086397,-0.0044321134,-0.028213581,-0.0047618933,0.028829163,-0.028721591,0.021021385,-0.06691042,0.04061341,0.0030372383,0.025101732,-0.025687376,-0.016597949,0.041508045,-0.0018095812,-0.006102157,0.009221486,-0.007366971,0.028482432,-0.004142586,-0.017060477,0.004977966,0.050878566,-0.015944654,0.0046614306,-0.019980703,-0.060176283,0.0013837559,0.002548317,-0.011200676,-0.0142318085,0.015780218,0.0047509177,-0.002093013,0.025517821,-0.018723488,0.015624873,-0.02500324,-0.036360994,-0.003167042,0.013880817,0.02190743,-0.02131019,0.0109267365,-0.04349661,0.01699953,0.010172763,-0.013954763,0.035639763,0.033227835,-0.013727635,-0.00014845263,0.009010315,-0.0043932013,-0.0044346415,0.0072139753,-0.0031273724,0.028903488,-0.014484376,0.0050816955,-0.042914547,-0.014610013,0.0030942985,0.019061819,-0.009484542,-0.017377771,0.012789172,-0.015275438,0.027465831,-0.01543768,-0.031139955,-0.010495404,0.01580077,0.0045328885,0.023460254,-0.028738713,-0.016382998,-0.0020510003,0.009981761,0.007035068,0.0058348887,-0.019111635,0.033878326,0.034148633,-0.043670807,0.042201918,0.020097982,0.033468213,0.020844119,-0.011944892,-0.011002165,-0.03028656,-0.00024911907,-0.03483275,-0.039128467,-0.006557471,-0.023506522,-0.013456603,-0.004989238,0.02180747,0.050534796,0.019257125,-0.05372111,-0.037352487,0.02524243,-0.015891325,-0.020111376,0.026571676,0.020061066,0.017335843,-0.025346214,0.03575754,-0.017145066,0.0033733696,-0.013673559,-0.041378263,0.0018633839,-0.0005188151,-0.018129464,-0.008203958,-0.014309925,-0.014092108,-0.037400596,-0.019334035,0.0002610513,0.0010678561,0.0006465977,-0.0016603231,0.0085287765,0.0068774424,0.011717001,-0.007321667,-0.005695046,-0.021615803,-0.01827184,-0.0013755262,-0.022410437,-0.0056118933,0.02907244,-0.0026759717,-0.013255956,0.050839197,-0.026995782,-0.01600072,0.011244206,0.008707372,-0.005698581,0.018702287,0.019311594,0.022551663,-0.0116239125,0.013847858,-0.034958042,-0.01723768,-0.017084058,0.016029654,0.027859498,0.0021725686,-0.0079560755,-0.019798372,-0.0040544816,0.03368529,-0.0005689024,0.014890296,-0.005611905,-0.005548656,0.0041453904,-0.0050091734,0.0004955817,-0.05737614,0.026133677,0.020721555,-0.02350362,-0.016848156,0.009030482,0.0034471788,-0.0038412162,-0.012755704,-0.02184038,0.008560306,-0.0053869234,0.021769127,0.0022575315,0.0134692015,0.016810196,0.0040996782,0.01482746,0.0017613139,0.025925387,0.004644624,0.0222516,0.006382479,-0.05117439,0.019099457,-0.010546735,9.925142e-05,0.0011343096,0.004086108,0.02295011,-0.025954459,-0.01229408,0.009151457,0.002770424,0.01360957,0.051793676,-0.011372301,0.01581417,0.024740538,0.0008064356,-0.00094886107,-0.016260404,0.014243899,-0.0074279294,-0.016067302,0.01491985,0.002250144,-0.0022824113,-0.019975832,-0.001068053,0.031610813,0.02100768,0.008890013,-0.017232124,-0.04846462,0.00039233002,0.035721865,0.013944974,-0.0028623394,-0.0040389597,-0.015191729,-0.0055435672,-0.01884501,0.0020508375,0.0014752045,0.00875672,-0.022059046,0.00219633,0.018728567,0.011917876,-0.04303294,0.03848689,0.0067580948,-0.0015375484,0.014834586,0.010861471,-0.026576314,-0.0118405195,-0.034295272,-0.0057653496,-0.010835832,0.0063618496,-0.002762825,-0.06194585,0.011059519,0.013897529,-0.013124926,-0.028940791,-0.004662402,0.023525067,-0.009400561,-0.0012577788,0.039740205,-0.015183394,0.021043014,0.005370039,0.01929083,-0.051852174,0.026876187,0.03198148,-0.019226402,0.023949392,-0.0073918365,-0.0004372851,-0.027769212,0.03581654,0.0020201984,-0.031433307,0.004427529,0.007415332,-0.025531989,-0.014817914,-0.008175305,0.029034019,0.00041587665,0.009970797,0.006292677,-0.0139884325,0.011238735,0.0149482535,-0.040597312,0.011599843,-0.023204792,-0.017442811,0.0005203045,-0.025608608,0.026178885,-0.013940093,2.8809532e-06,-0.004123031,-0.022359882,-0.027305365,-0.025849039,0.001844602,0.028640375,0.04274745,0.0051040305,-0.0027865972,0.006753584,-0.0127519965,-0.007214383,0.01198726,-0.0018549875,-0.009534543,-0.02010269,0.021661598,-0.011195241,0.0032377813,0.003414472,-0.009274447,-0.043677058,0.032165248,0.0050745658,0.017243555,-0.01562899,-0.0036359013,-0.0047246385,0.005364271,0.0013863293,-0.01137278,0.014382079,-0.017346397,0.005461322,-0.03846227,-0.015240459,-0.0024980875,-0.039042383,0.015075949,-0.022924408,0.008861784,0.013250655,-0.029276988,0.0055024107,0.018341118,0.02078183,-0.05566301,-0.017833987,-0.012539506,0.009009362,-0.025594091,-0.011132368,0.006817911,-0.04717913,-0.012361614,-0.024253191,-0.0038630422,-0.008332461,0.001360756,0.007124429,-0.019639201,0.00038417714,0.018585762,0.013247332,-0.0010593745,0.010278577,-0.0021743972,0.014353916,0.038754478,-0.028787965,0.004310257,0.007407357,0.030118395,-0.026487757,-0.017019339,0.02348129,0.023001408,0.00807848,0.009915164,-0.003612912,-0.009718888,-0.0022118317,0.01629919,-0.008875517,0.014258367,-8.040457e-07,-0.0021325168,-0.003887895,0.010033096,0.028506378,-0.020858776,-0.019045398,0.010797563,-0.001054456,0.016009348,-0.017825302,-0.013359955,0.026919603,-0.023366561,-0.008037138,-0.018555665,0.02555694,-0.014524033,0.012713459,0.0029085656,0.047254324,-0.01892727,0.017262243,-0.03579031,0.031243268,0.0020204652,-0.0068589584,-0.012879552,0.0035648018,0.010295372,-0.012326728,0.019198518,-0.0028409245,0.022053089,-0.01939351,-0.0034934846,-0.0045481035,0.015410158,0.017449673,-0.003999414,-0.005305752,-0.027533293,-0.015249526,0.016028564,-0.017325733,-0.015265693,-0.014892538,0.009541294,0.0041088327,0.008336614,-0.024966115,-0.032573137,-0.0077530495,0.00054563006,-0.0049839197,-0.01010066,0.007327049,0.0034755967,0.021360172,0.01196856,0.004278906,-0.031397436,-0.0028267489,-0.0070261755,-0.013568638,0.037395395,-0.019585762,-0.0020684921,0.013821259,-0.017832292,0.0026115724,-0.004447178,-0.02657568,-0.00038793814,0.011165114,0.004144693,-0.025361666,0.043027945,-0.016777407,0.016639281,0.0046114316,0.006430488,-0.00301902,0.01050909,0.0069134743,-0.009732602,-0.013255161,0.003761461,0.03368325,-0.013573903,0.0015049659,-0.016796514,-0.032165583,0.02255235,-0.026003813,-0.0128668295,0.004543035,0.008616967,-0.013496464,-0.004315154,0.05914551,0.013387022,-0.0018084841,0.016042259,-0.0147617655,-0.014689145,-0.019245548,-0.01732503,0.006287308,-0.016940828,0.027505066,0.016201876,0.01902144,0.0011973379,0.016216066,-0.035503946,0.011165045,0.016091019,0.0052546104,-0.02061181,-0.004647826,0.033424225,0.013877453,-0.009050029,0.0010531122,-0.00044007803,0.004179877,-0.002214342,0.023235684,-0.028490636,0.009361845,0.0347964,-0.02201444,0.013811839,-0.0059649358,0.018869601,-0.0048490535,-0.016433347,0.023321394,-0.019730957,0.029428368,0.012174307,-0.012322243,0.0067540156,0.023379778,0.015137431,0.004802279,0.018584514,-0.024115806,0.004620013,-3.9813203e-05,-0.018246248,0.009625842,0.017423518,0.0020662744,-0.024076918,0.00890889,0.017876197,-0.0151338205,-0.018472334,0.0028802452,-0.010147171,-0.013970737,-0.00642132,0.02970379,0.023682406,-0.03254844,-0.011529541,-0.009320256,0.04108912,0.01930372,0.017483898,-0.0059630843,-0.004014534,-0.024026189,-0.0134511115,-0.010585604,0.016409177,0.017855166,0.006051748,-0.018157508,0.03287177,0.022477407,0.0114928875,-0.0077833408,0.0045638117,0.0125950845,-0.012026976,0.0076461523,0.030546555,0.0031715557,0.0026404953,-0.021517983,0.019960318,0.0016737938,0.0012220899,-0.035905175,0.012768249,-0.0014894385,0.012904255,0.012600856,0.018632552,0.009850612,0.020319993,-0.00080474897,-0.022864664,-0.0014833156,0.026757542,-0.0031430176,-0.007755574,-0.07877368,-0.0028438375,-0.00624084,0.016073206,-0.02965864,0.010554666,-0.024681415,0.010470038,-0.028559437,-0.013054955,0.025522167,0.025219405,-0.007831732,0.01070486,0.0064888946,-0.039674908,-0.014944057,-0.0028975043,-0.0063016913,-0.001166615,0.014342572,0.0240179,0.00082499644,-0.0034720586,-0.016794406,0.03921536,-0.031393614,-0.0035941987,-0.007024946,0.045872074,0.0043699713,0.043771066,0.0009123074,0.00082755723,0.036190033,-0.01426582,0.007443209,-0.005353691,0.0011748591,0.014101341,-0.008675183,0.007085855,-0.012810116,-0.016337015,0.005909507,-0.0024842594,0.018442769,-0.012727201,0.006584289,-0.0083221,-0.020155823,0.031004488,-0.00014289151,0.019333292,0.0078183655,0.0064839027,0.030403873,0.008911959,0.019464502,-0.0023014704,-0.004000797,3.243685e-05,-0.007989658,-0.044233892,0.0042305295,0.020163624,-0.0066943043,0.003998582,-0.0029750194,0.0110028265,-0.0025702035,0.002305305,0.023674231,0.01778171,0.008149053,-0.017336179,0.0038905863,0.010860766,0.008114425,-0.032363042,0.008273615,-0.0054525984,0.009298313,-0.016609093,0.006172558,0.0016021766,-0.0025437195,-0.0058822003,0.0061018914,0.0010395398,0.0011744349,0.011902621,-0.010546417,-0.0043452294,-0.0010124866,0.007788786,0.012310287,0.00016081943,0.0115573425,-0.00904475,0.009892294,0.034808733,0.02170752,-0.0031957899,0.010162101,0.0061830804,-0.012208684,-0.02753589,-0.00380006,0.012065467,-0.032540478,0.0087482985,0.029918436,0.033871897,0.004810448,0.0048407437,-0.009234263,0.024186473,-0.015543014,-0.015984684,-0.0076685464,-0.024702806,0.004625207,0.0047858236,0.0026469466,0.008110513,0.018405344,0.003161737,-0.028433403,-0.023094516,0.03251709,-0.006627257,-0.0007537663,0.009132623,-0.008318692,-0.006722591,0.0024262047,0.0123456735,0.0055952114,-0.00595869,0.012857568,0.022640772,-0.024227474,0.043404624,0.01013907,0.011316538,0.028361121,-0.010438739,-0.014495248,-0.005469729,0.08231696,-0.0017021776,-0.019702097,0.012379614,0.010018776,-0.008924119,0.014288503,-0.010517175,0.0152968,0.01795571,0.0017281125,0.0022284503,0.015621379,0.02101117,-0.00083521195,0.00072173355,0.0043306607,0.011188987,0.0035007074,-0.010312738,-0.008130857,0.02512548,0.018137328,-0.0077090575,-0.013423997,-0.023265276,0.018593617,0.005366628,0.0017855564,-0.015634904,0.0056483983,0.018437417,-0.0019347476,0.007385736,0.021804737,0.0054950966,-0.0017876613,0.0018595388,-0.0049542836,0.0045395433,-0.010315373,-0.016091514,0.017747937,-0.0066135405,0.025048384,0.009772299,-0.015017891,-0.026264984,0.008810383,0.0087386295,-0.023998762,0.00047559995,-0.0056123137,-0.005205785,-0.004113881,-0.0118729565,0.0012897135,0.014492223,0.016247662,-0.005583773,-0.006560988,-0.012752523,0.015498623,0.010000934,0.024555255,0.020645684,-0.0023165126,0.0018014454,-0.0060771457,0.025768075,0.024764558,-0.0069980235,0.013857484,-0.014724085,0.0055418587,-0.0067112474,0.009176227,0.0059034456,0.018309232,-0.043010823,-0.015139083,0.009093257,0.021652117,0.027404984,0.0041171154,0.0010828807,-0.02981422,0.0011782688,0.0019754742,0.012258677,-0.015895685,0.0034553546,0.028783087,0.01576176,-0.00037710072,-0.0021934563,-0.0077288956,-0.011000426,-0.0023412071,-0.018236775,-0.021181932,-0.002986709,-0.004843938,0.03168282,-0.020332867,0.01071327,-0.016904846,-0.019100623,-1.0415865e-05,-0.0128382,-0.0098403515,-0.0035251565,0.02728783,-0.0074723316,-0.012873474,-0.021556642,-0.009846286,-0.0037306391,0.014994109,-0.0008670099,-0.005793101,-0.02795603,-0.0075915433,-0.016330462,-0.008289575,-0.035529234,0.019449254,-0.0066384478,0.0066512786,0.0079511795,-0.005753101,0.021464564,0.024522845,0.0065611214,-0.04612174,0.04618131,-0.00472415,-0.020393621,0.0042006467,-0.013270879,-0.028337425,-0.02387577,-0.0037044801,0.0082377065,-0.009061682,-0.0035043017,0.0047144624,-0.025663445,0.017568013,-0.010122115,-0.02214673,-0.0016289692,-0.004760715,0.008636327,0.0129722,-0.020910382,0.025986234,-0.0035458081,-0.04494729,0.019231131,0.017581958,-0.021018539,-0.016462509,-0.02345803,0.0026507692,0.006391098,0.016469676,0.0011387418,0.0065000816,0.014534424,-0.010470446,-0.031789828,-0.0059831454,0.023068486,-0.004246897,-0.0039059774,-0.039955255,0.04621119,-0.015115313,-0.0011322728,0.00032492442,-0.004847872,-0.0036321897,0.004503835,0.0023363137,0.022755507,-0.012549432,-0.0061766766,0.014241579,0.0076140827,0.0015932709,0.0044543766,-0.0060914764,0.014758788,0.017643731,0.027842835,-0.008701401,-0.0081088245,0.007607892,0.0085457135,-0.0056085563,-0.012805055,-0.04384706,-0.0020025626,0.010548518,0.016434394,-0.009521149,-0.023729648,0.0035162822,-0.02836389,0.024472583,-0.001283133,-0.02974135,0.01963957,-0.02025916,0.0011117186,0.01581205,0.014125036,0.025856774,-0.028130457,0.0101163145,0.01598958,-0.0063609583,-0.019321062,0.0037125056,0.012336633,0.0091352165,0.010586359,-0.010743742,0.0138621135,0.066606626,-0.016804291,0.021457959,0.025085632,-0.008468617,-0.0011386627,-0.011701292,0.01777463,-0.0037159591,-0.0055106976,-0.008616169,-0.005688061,-0.020139715,-4.1125342e-05,0.028248858,-0.022144232,0.023648221,-0.037443433,-0.030672217,0.01565371,0.017488144,0.0067936047,-0.017401114,-0.0019830996,0.01564395,-0.0006944294,0.027884867,-0.026194463,-0.0039491765,-0.01119859,0.0054147737,-0.02648885,0.025627246,-0.02302083,-0.017472554,0.0070933676,-0.00557032,-0.0044936542,-0.015954826,-0.0020633712,0.018058421,-0.010753127,-0.0031840943,-0.0005981014,-0.025959592,0.019460697,0.007188814,0.008461362,0.0005668914,-0.011114848,-0.032711305,-0.0041955025,-0.011234982,-0.014130269,-0.0126130385,-0.01463743,0.02579635,-0.015638813,0.031586815,0.0077437414,0.018490378,-0.005886947,0.017081665,0.022698872,-0.001823457,0.028135281,-0.00020435778,0.0050325426,-0.001589835,-0.016142335,0.0016596261,-0.019458484,0.02144838,-0.004837862,0.007898423,0.003894128,0.0072268927,0.0015593308,0.006034243,0.002744285,-0.0012971357,0.0038554608,-0.0023651435,-0.003860334,0.015216425,0.011004577,0.028016623,-0.025098737,-0.015539778,0.017946074,0.019712962,0.030934546,0.009325666,-0.004152842,0.04043287,-0.006975184,0.010760771,-0.018725853,0.021064753,-0.010917684,-0.008196074,0.006412157,0.0023963873,-0.011283269,0.0037394208,-0.0020628325,-0.014451343,0.0005993491,0.008103071,-0.003055613,0.024523264,-0.00989011,-0.00019002418,0.010858792,0.0023398935,-0.0036902477,0.014230567,0.036760353,-0.008971724,0.007061752,-0.008418737,-0.010707979,-0.012690316,0.002633708,-0.005192031,-0.009384903,0.02600171,-0.018363362,-0.020566123,0.023232825,-0.01438676,-0.010746941,-0.019527681,-0.007940951,-0.0063493997,0.01569993,-0.027555797,0.012121169,-0.005444958,0.012075624,-0.045287974,-0.023209885,-0.0007917892,-0.020435922,-0.006050598,-0.036792267,-0.0070831366,-0.0036575745,-0.0012005249,-0.01904748,0.018477986,0.0107090715,0.009290909,-0.028611481,-0.007457434,-0.0064551244,-0.008622006,0.011573156,-0.004146724]",1,"0.6017560362815857"
